inchikey,name,is_drug,evidence,moa,suppo,lpv_5,lpv_4,lpv_3,lpv_2,best_inchikey,best_name
MEUFIPDIZUSGJE-UHFFFAOYSA-N,Chembl109569,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OESLYPLYPBHMLP-UHFFFAOYSA-N,"6-Ethyl 8-Methyl 5-Amino-7-(3-Methoxyphenyl)-2-Methyl-3-Oxo-2,3-Dihydro-7H-[1,3]Thiazolo[3,2-A]Pyridine-6,8-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZHIMVEIMSXGYPB-UHFFFAOYSA-N,Ah-262/05450063,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UNJFVQQPDOQFDW-HBNTYKKESA-N,Carbocyclic Analogue 3,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NIDXIPGDCIYKEC-CGTJXYLNSA-N,Chembl318452,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OLFYZBCXUWRTSE-LMLFDSFASA-N,Pyrrolidine Deriv. 21,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HUAYXMGRIABALH-UHFFFAOYSA-N,HUAYXMGRIABALH-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PFFYWZYGIPXODD-UHFFFAOYSA-N,CID71462718,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YTDSGRQIVWEHRW-QWRGUYRKSA-N,Schembl1832000,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GOWBQXLGPORSCM-QPTUXGOLSA-N,Carboxamide Deriv. 4Ao,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XSLMSJXDVXJCAZ-CEWLAPEOSA-N,Carboxamide Deriv. 4Al,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GECSHGIJOCAZTF-CGTJXYLNSA-N,Carboxamide Deriv. 4Ak,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WAISNUDWNYJNMT-UTKZUKDTSA-N,Schembl1710174,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XOCCAGJZGBCJME-VDUCJHRSSA-N,N-Acetyl-Alpha-Fucosamine,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WAISNUDWNYJNMT-DYESRHJHSA-N,Schembl1710206,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YFMPQGNMTHSMBU-UHFFFAOYSA-N,F0672-0579,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QIQRTQYTQIONBC-UHFFFAOYSA-N,1086-05-1,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-UHFFFAOYSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-UOLFYFMNSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MNSXBNKPPDYZMT-UHFFFAOYSA-N,"Diethyl 4-(4-Chlorophenyl)-1,2,6-Trimethyl-4H-Pyridine-3,5-Dicarboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XOBKSJJDNFUZPF-UHFFFAOYSA-N,Methoxyethane,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PKKQHWKRXDTZOM-UHFFFAOYSA-N,PKKQHWKRXDTZOM-UHFFFAOYSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HQOAVBKODPFMHI-UHFFFAOYSA-N,Benzoic Acid Inhibitor 11,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HWAYWXRSVANSSV-UHFFFAOYSA-N,Ac1Mg700,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UXEQYDNCHCKBIL-PKKPQKKZSA-N,Methyl 2-(Acetylamino)-3-O-[(1R)-1-Carboxyethyl]-2-Deoxy-Beta-D-Glucopyranoside,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OGOQIEBMFLOHAE-UHFFFAOYSA-N,Mls000061685,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DLJSJZLQXHJRTF-UHFFFAOYSA-N,Chembl8907,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JHKGUGIKUGELSW-CYZMBNFOSA-N,Carboxamide Deriv. 4K,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AKHPWBFSMORHSZ-IUCAKERBSA-N,Schembl1834205,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SQZRQUZEBBCTFU-MDNUFGMLSA-N,Chembl3342482,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BMSPZGKRTLZXAV-UHFFFAOYSA-N,Ca009156,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XPAHGXXAYUSFKN-UHFFFAOYSA-N,2-(Pyridin-3-Yl)Cyclopropanamine,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FTVRZRQVJFHSHX-UHFFFAOYSA-N,Ethyl 8-Methoxy-4-Phenoxy-3-Quinolinecarboxylate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CPDWKERJWDTWKO-UHFFFAOYSA-N,Mls000117265,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AELCINSCMGFISI-IUCAKERBSA-N,(1R2S)-2-Phenylcyclopropanaminium,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
REDMNGDGDYFZRE-UHFFFAOYSA-N,O-(2-Acetamido-2-Deoxy-Alpha-D-Galactopyranosyl)-L-Serine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
RUWRGCBGNNYLCB-UHFFFAOYSA-N,Ah-262/36680002,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZMKUNMGXTLXQDD-RRFJBIMHSA-N,Ac1La2Ni,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XAOXVEKLSJSSHZ-BFHYXJOUSA-N,Ac1Ns6Iw,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PEFPRACWPOPOFU-UHFFFAOYSA-N,"Ethyl 4-[3-(4-Benzylpiperazin-1-Yl)-2,5-Dioxopyrrolidin-1-Yl]Benzoate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SRWNXRWNXKQRNS-UHFFFAOYSA-N,SRWNXRWNXKQRNS-UHFFFAOYSA-N,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YNWQVSDBNPDGBY-ORPQDFNRSA-N,Chembl3691982,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GPUPKROWDMLUBY-UHFFFAOYSA-N,Nsc166638,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KUFDNPNZOIOCNC-UHFFFAOYSA-N,"Ethyl 1-(4-Amino-1,2,5-Oxadiazol-3-Yl)-5-[(Isopropylamino)Methyl]-1H-1,2,3-Triazole-4-Carboxylate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HOTOFEIJFPLBPF-UHFFFAOYSA-N,Ac1Mdupg,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UYPDZQNNXWANAE-UHFFFAOYSA-N,CID46888279,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IIMZPOMMUAUYJG-WLAZRYOUSA-N,Chembl274088,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CKRWUIUJFBSMBV-UHFFFAOYSA-N,St50990526,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
TXBFIMGGMYBORG-UHFFFAOYSA-N,Chembl2261182,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QMHVCUWBARROGQ-UHFFFAOYSA-N,Mls000093259,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WJFVEEAIYIOATH-FMDGEEDCSA-N,N-Acetyl-D-Galactosamine 6-Sulfate,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MGGCSOSTPBUNLV-ONGXEEELSA-N,Ac1La2Nx,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VJIDTBSNWTWLOF-UHFFFAOYSA-N,Nsc740115,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVYWBPDTCVVEHO-UHFFFAOYSA-N,Chembl2398394,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GTJAXMPCMWVBOY-VFRFXQOFSA-N,Chembl400848,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DAAPAOPGQXIBAG-UHFFFAOYSA-N,Chembl2272703,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NRDNYMGNGMMAFS-UHFFFAOYSA-N,Smr000082128,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QZIGYCAIJNZJEU-UHFFFAOYSA-N,Ac1N4Q4M,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QKMSGRRTZKSWCS-UHFFFAOYSA-N,Chembl112241,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WEAGJSCGQDTQRE-ISUQUUIWSA-N,4Aml,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UMPXFZOBQJEXEV-UHFFFAOYSA-N,Chembl2261197,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PSZMLXHIFZXJAL-UHFFFAOYSA-N,Ac1Naot9,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QFOCMNUYDYTUPQ-UHFFFAOYSA-N,Chembl2216878,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LTKYIJYADCHQHG-UHFFFAOYSA-N,St051978,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ZMIZXGVDFPIQMT-UHFFFAOYSA-N,Smr000037967,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NESXNWQYGLDRMW-HPIXUHPUSA-N,Chembl3691942,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BVUZYCCNQGLQCW-DTQAZKPQSA-N,Mls000077522,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MBEWFXOLDLVLJD-UHFFFAOYSA-N,CID46887926,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FSUHLVITEOOXIA-HUUCEWRRSA-N,Chembl336366,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OZDJSECZACNOAD-UHFFFAOYSA-N,Chembl2272710,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PANDRCFROUDETH-CCFBROSESA-N,PANDRCFROUDETH-CCFBROSESA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VCKHHZPDSFEYTC-UHFFFAOYSA-N,Mls000519435,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LQCSQWQXNLFGKK-UHFFFAOYSA-N,Chembl1203760,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KPTCTXLORINMFQ-UHFFFAOYSA-N,CID46888218,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OBRFFAUWYCOFJW-USXIJHARSA-N,"(2R,3R,4S)-3-Acetamido-4-Amino-2-[Benzyl(Propyl)Carbamoyl]-3,4-Dihydro-2H-Pyran-6-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WLWJACADVNSTQF-YTFSRNRJSA-N,"(3R,4R,5S)-4-Acetamido-5-Amino-3-[3-(4-Phenylphenyl)Propoxy]Cyclohexene-1-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HPBHOJNKSYJCRT-UHFFFAOYSA-N,"Ethyl 1-Benzyl-1,2,3,6-Tetrahydropyridine-4-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
AULCYDUVQWZVIJ-UHFFFAOYSA-N,Chembl278486,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVTHJAPFENJVNC-UQTMRZPGSA-N,Kasugamycin,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVTHJAPFENJVNC-UHFFFAOYSA-N,Kasuagamycin,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FZLJPEPAYPUMMR-JAJWTYFOSA-N,N-Acetyl-Alpha-D-Galactosamine 1-Phosphate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GEFYLDGSJPDPDR-UHFFFAOYSA-N,"Ethyl 3-Acetyl-4-(4-Chlorophenyl)-6-Methyl-2-Oxo-1,2,3,4-Tetrahydropyrimidine-5-Carboxylate",0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UUESWILOJVPSEC-UHFFFAOYSA-N,Nsc694957,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
WJMVKHRLFFCIHD-UHFFFAOYSA-N,Chembl1214688,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YEXCUFMMPWRNRI-KXEMTNKZSA-N,6Kl,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VYGVFKKJUWKANS-UHFFFAOYSA-N,Chembl1511910,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BRGMHAYQAZFZDJ-UOLFYFMNSA-N,N-acetyl-D-glucosamine-6-phosphate,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BRGMHAYQAZFZDJ-UHFFFAOYSA-N,N-acetyl-D-glucosamine-6-phosphate,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BRGMHAYQAZFZDJ-FMDGEEDCSA-N,N-acetyl-D-glucosamine-6-phosphate,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BRGMHAYQAZFZDJ-PVFLNQBWSA-N,N-acetyl-D-glucosamine-6-phosphate,1,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
BHKMZIKXLVMPKB-JRMOGIPASA-N,Chembl364315,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QCNZXDXKYLMQEY-UHFFFAOYSA-N,Chembl3291438,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DSOJSZXQRJGBCW-LSDHHAIUSA-N,Chembl3104261,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
LWHOUUJWFGBXPR-SVALUAMDSA-N,4-O-Acetyl-Alpha-2-Omethyl-5-N-Acetyl-Alpha-D-Neuraminic Acid,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FMABFMLLPROUJK-CAYVGHNUSA-N,Chembl251577,0,-2,-2,0,0,0,0,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-CBQIKETKSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-FMDGEEDCSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-JAJWTYFOSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QAJGZBLGLSUJGX-UHFFFAOYSA-N,Mls000710445,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ROGKFDGNMDXYMW-QJPTWQEYSA-N,Chembl432329,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HTUGLXUHDIKPOA-BGYRXZFFSA-N,Chembl2022797,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IGQLJXHGKYDRAE-UHFFFAOYSA-N,Chembl271974,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OUYYHTOZALMIDZ-UHFFFAOYSA-N,Chembl2272713,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IVIBRRKQZOQRAE-IINAIABHSA-N,Chembl1289650,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UCIKDKZPWCNLIQ-RSACRBQFSA-N,Chembl2206409,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KYXJMCQQNZDWIT-HPIXUHPUSA-N,Chembl3691986,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
KSKFCUCXECAMKZ-UHFFFAOYSA-N,"Ethyl 1,4-Dimethyl-2-(Methylsulfanyl)-6-Phenyl-1,6-Dihydropyrimidine-5-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QRKBNWRTCCHLLG-PXAZEXFGSA-N,Chembl1185117,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
QGHWHUHDQUDRRI-UHFFFAOYSA-N,"Ethyl 4-(4-Fluorophenyl)-6-Methyl-2-Oxo-1,2,3,4-Tetrahydropyrimidine-5-Carboxylate",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
CZJPBNYEJUBUTE-DEOSSOPVSA-N,Smr000153808,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
FZLJPEPAYPUMMR-UHFFFAOYSA-N,N-Acetyl-D-Hexosamine 1-Phosphate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
UYUIRUJAFQYDRK-RUKKOKBHSA-N,CID73351115,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VIPZFBVMNXXPOS-IQJOONFLSA-N,Ac1Ns6J8,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NETGNERKSZIJFZ-QXAKKESOSA-N,Chembl165651,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MKYDHFFLAJHWFT-UHFFFAOYSA-N,"Us8614206, 339",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
XBIKHYPBFPXZEI-UHFFFAOYSA-N,Ethyl 2-(Acetylamino)-4-Nitrobenzoate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ANAGBHAJSGXXFK-UHFFFAOYSA-N,Mls003178827,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NVJAHKFPABGDEW-UHFFFAOYSA-N,Mls000078879,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
MIAPEPSLTVALBX-UHFFFAOYSA-N,Chembl1372684,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
PVTHJAPFENJVNC-MHRBZPPQSA-N,PVTHJAPFENJVNC-MHRBZPPQSA-N,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SRPAWFOAIVGZIY-RCCFBDPRSA-N,Chembl1270127,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ARVCTFCOWBUTPX-PBXRRBTRSA-N,Chembl319218,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
ULYPIXORALMQAH-UHFFFAOYSA-N,Ac1Ldojd,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DGXRPHUJCIQPAT-UHFFFAOYSA-N,Smr000026573,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
VAIHIAVLWLNYQQ-IINAIABHSA-N,"5-(Acetylamino)-2,6-Anhydro-4-Carbamimidamido-3,4,5-Trideoxy-7-O-[(2-Methoxyethyl)Carbamoyl]-D-Glycero-D-Galacto-Non-2-Enonic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IBOYYXJFLGIIGZ-VYIIXAMBSA-N,Chembl534918,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
OVRNDRQMDRJTHS-OZRXBMAMSA-N,N-acetyl-alpha-D-glucosamine,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YPLGHUGDNRYXJS-WQGACYEGSA-N,"(1S)-5Beta-(1-Ethylpropoxy)-6Alpha-(Acetylamino)-2'-Amino-4'-Oxospiro[2-Cyclohexene-1,5'-[2]Thiazoline]-3-Carboxylic Acid",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
DGVOIEARPDCARZ-UHFFFAOYSA-N,Schembl256282,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
YEIXDWIEYXZUBR-QLJPJBMISA-N,(1S)-1-(PHENOXYMETHYL)PROPYL METHYLPHOSPHONOCHLORIDOATE,1,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
SDEQKRZVSOWXBW-QBBQCFRVSA-N,Chembl213310,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NYWZBRWKDRMPAS-CTAKWSDESA-N,"Neu5,9Ac2",0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
INDPFRWDIGKZRI-UHFFFAOYSA-N,Ethyl 2-[(4-Fluorobenzoyl)Amino]Benzoate,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
NYWZBRWKDRMPAS-UHFFFAOYSA-N,Ac1Mnc49,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
GGBHINRNYAAYMX-UHFFFAOYSA-N,Chembl3125936,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
HESMZQCHCXNOIK-QJPTWQEYSA-N,Carbocyclic Analogue 42,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
JVNRAWAXQAGKBK-UHFFFAOYSA-N,Ac1Npii6,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
IDGBKWRYHNQVFJ-UHFFFAOYSA-N,Mls001005391,0,-2,-2,0,0,0,1,1,ACGUYXCXAPNIKK-UHFFFAOYSA-N,Hexachlorophene
