inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
BYJJCFXPBUDXKH-UHFFFAOYSA-N,Chembl420981,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XIJIUOOVUSUXHQ-UHFFFAOYSA-N,Ac1Lpw84,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
BENNDTBUIUJRDT-UHFFFAOYSA-N,Chembl1958348,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BWRBVBFLFQKBPT-UHFFFAOYSA-N,2-Nitrobenzyl Alcohol,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VCWSBOYDLOTCCC-RIYZIHGNSA-N,Mls000595189,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FEVWFTSUVUGEMS-UHFFFAOYSA-N,Stk100966,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LGDZJWXTGUYGBJ-UHFFFAOYSA-N,F1826-0036,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VVGCVXMDNGFGPP-UHFFFAOYSA-N,"N-(2,3-Dihydro-1,4-Benzodioxin-6-Yl)-2-Methoxybenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IJYFZBJJFOBGFR-UHFFFAOYSA-N,Chembl1927291,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FGLBSLMDCBOPQK-UHFFFAOYSA-N,2-Nitropropane,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VYIVSXXVYHASDN-UHFFFAOYSA-N,Mls002164979,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KHTNQYZKWWXHER-UHFFFAOYSA-N,Smr001559815,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CUXIKNHTPAMWFE-UHFFFAOYSA-N,5-Bromo-2-Chloro-N-(4-Methoxy-2-Nitrophenyl)Benzamide,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
RXKONCCSUNTPRJ-UHFFFAOYSA-N,Mls000419565,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JCPJQXBRBFULNH-UHFFFAOYSA-N,Smr000185109,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VRZVUGZOVAABDR-UHFFFAOYSA-N,Mls000588876,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BTODHLSWDIMJLE-UHFFFAOYSA-N,Stk138042,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NRNJRMUTJQTSSO-UHFFFAOYSA-N,"4,5-Dimethoxy-N-[5-(Methoxymethyl)-1,3,4-Thiadiazol-2-Yl]-2-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MXDQHZXKGXZCMO-UHFFFAOYSA-N,Nsc696052,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OKYSLUGVEDMPMA-UHFFFAOYSA-N,"N-(1,3-Benzothiazol-2-Yl)-2,4-Dimethoxybenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HPRZFUAROFYYPE-UHFFFAOYSA-N,Mls000950003,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CUZXYDBOYIURJR-UHFFFAOYSA-N,Ac1Mh0H2,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
MXGAKTKGEOCUSX-UHFFFAOYSA-N,Chembl3188305,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BHVMHOUHHAONSX-UHFFFAOYSA-N,Chembl3322854,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GNFHJABPBKPZAO-UHFFFAOYSA-N,F0509-1838,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WTNUFUMRCHSBDO-UHFFFAOYSA-N,Ac1N93Hw,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MDLHXDJFBNRUMM-UHFFFAOYSA-N,Methyl 4-Chloro-3-[(2-Methyl-3-Nitrobenzoyl)Amino]Benzoate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MOUCKFMDANGNKQ-UHFFFAOYSA-N,Ac1Md63A,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LJGPYHAVJULZAE-RIYZIHGNSA-N,Smr000129882,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JNQXLYILGZKFCS-UHFFFAOYSA-N,Mls000665381,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FAIGEXJVXFKDRO-UHFFFAOYSA-N,Chembl2059552,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QKGGUPYBZFVEPV-QPJJXVBHSA-N,F0447-0071,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CUMNDEKYCCHMBJ-UHFFFAOYSA-N,Chembl2059550,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VZMKKWZJRDHCBB-UHFFFAOYSA-N,Mls000680042,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VZMOSFDJYIGGEH-UHFFFAOYSA-N,N-(4-Methoxybenzyl)-2-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FHPWTYWEPNEAQY-UHFFFAOYSA-N,Mls000053132,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SRDYJLLFOUJHOY-UHFFFAOYSA-N,Mls002161142,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RXTCUJUZTDGNHD-YIXHJXPBSA-N,Mls001182283,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MPIHMAKVBBUTFD-UHFFFAOYSA-N,Zinc00144065,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PXRIZEHLRIFXPP-OCKHKDLRSA-N,Stk165874,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ANVXVUURHCLAID-AWEZNQCLSA-N,ANVXVUURHCLAID-AWEZNQCLSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NJPUIIJXFYTYRK-UHFFFAOYSA-N,2-(2-Nitrophenoxy)-1-Phenyl-1-Ethanone,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IBISNWSJGIZYHI-UHFFFAOYSA-N,3-Nitro-Benzoic Acid 2-(Morpholine-4-Carbothioyl)-Phenyl Ester,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ODFZPPOXPFFJGT-UHFFFAOYSA-N,Schembl14858561,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SFAVMNCWIUOBCX-UHFFFAOYSA-N,"1,4-Diacetoxynaphthalene",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MDBIKXOWYYWEEX-UHFFFAOYSA-N,St50668888,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CUSNXHYJUYQOIV-UHFFFAOYSA-N,Quinolin-8-Yl 2-Methyl-3-Nitrobenzoate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IIXKKSDAQNQABI-UHFFFAOYSA-N,"N-(5-Methyl-1,3-Thiazol-2-Yl)-1-Benzofuran-2-Carboxamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CBHAZZSTPYAOQK-UHFFFAOYSA-N,"N-(4-Methyl-1,3-Thiazol-2-Yl)-3,5-Dinitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GBUMCARXCBFGJJ-VGOFMYFVSA-N,N'-[(5-Bromo-2-Thienyl)Methylene]-2-Nitrobenzohydrazide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PETQNGKAFAHVEX-UHFFFAOYSA-N,Mls000334487,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IAVXMQOSVVIPEA-UHFFFAOYSA-N,F0866-0266,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XNGPSYWPKQVWHF-VCHYOVAHSA-N,XNGPSYWPKQVWHF-VCHYOVAHSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZZJZBPYZTKGWTD-UHFFFAOYSA-N,Chembl169696,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WKUUVOPOQKZMFY-UHFFFAOYSA-N,Chembl1236450,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KQMWGMYCERRTFP-FMIVXFBMSA-N,Mls000576777,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CCAPEIFTEFWOTO-UHFFFAOYSA-N,St50934608,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IJSQPCBSRQHHAL-UHFFFAOYSA-N,N-(2-Benzoyl-4-Methylphenyl)-2-Methoxybenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AZADDIKJTKOILS-UHFFFAOYSA-N,Stk386019,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WKTZVHQTXBWNCT-UHFFFAOYSA-N,St005429,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WUBDEBMJRSRELF-MKMNVTDBSA-N,WUBDEBMJRSRELF-MKMNVTDBSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GWESAPTWCOFBIO-UHFFFAOYSA-N,"5-Bromo-N-(5-Methyl-1,3-Thiazol-2-Yl)Pyridine-3-Carboxamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZAVSYDFJORQSOM-UHFFFAOYSA-N,N-(4-Methoxyphenyl)-2-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZUTCJXFCHHDFJS-UHFFFAOYSA-N,"1,5-Dinitronaphthalene",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KGXPAEXNOWUTLY-UHFFFAOYSA-N,Ac1Mfunv,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MDZQQAHLWRWCBQ-UHFFFAOYSA-N,St50624944,0,-2,-2,4,0,0,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Levamisole,
SGAGFGHDYMXSAK-UHFFFAOYSA-N,F1300-0377,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OVXXIKQMELSIES-UHFFFAOYSA-N,Chembl1927293,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FTCWSIUSMACZBA-UHFFFAOYSA-N,Ac1Md63Y,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CMGBDNPSMDDWDE-UHFFFAOYSA-N,Chembl1611431,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GWBSWBKPUSCWCO-UHFFFAOYSA-N,F1838-0344,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GCJQONISBVKGOY-UHFFFAOYSA-N,Mls002701922,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CBYFCNKXKCTZAB-UHFFFAOYSA-N,F0359-0142,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PFATWZFJOGDFJM-UHFFFAOYSA-N,Ac1Lxjrx,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UXWDRTPXZRHHCL-REZTVBANSA-N,Mls000722842,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MXKRFHRFSXTIBJ-UHFFFAOYSA-N,St50916552,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XEYLVIMKRXECCW-UHFFFAOYSA-N,Ac1Liddi,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XYFGDSSVTSTQFH-UHFFFAOYSA-N,"N-(2,5-Dimethoxyphenyl)-3-Methyl-2-Nitrobenzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OWIRGCMKGILWEY-UITAMQMPSA-N,Mls000723586,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZUIIWQIOCSLXPR-UHFFFAOYSA-N,2-Acetylphenyl 5-Nitro-2-Furoate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LUXLOCNYMAQNSA-UHFFFAOYSA-N,Mls000418836,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IASKTQOLTQVQRJ-UHFFFAOYSA-N,Stk236666,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JCEISYRKKVMCPW-UHFFFAOYSA-N,Ac1Mgxei,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IJMKDLBBYDDPIY-UHFFFAOYSA-N,Ethyl 4-[(2-Nitrobenzoyl)Amino]Benzoate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NIXOFIMSZROJDC-UHFFFAOYSA-N,Mls001007423,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZAOJSRORLWWOMF-UHFFFAOYSA-N,Chembl3182359,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NRYGFRLHHWNYOO-AATRIKPKSA-N,Chembl589784,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OLHQQSBBMQCYJM-UHFFFAOYSA-N,"N-(4-Benzoylamino-2,5-Diethoxy-Phenyl)-2-Methoxy-Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KQHTVSKIORZGBF-UHFFFAOYSA-N,2-Methyl-N-[(2-Methylquinolin-4-Yl)Methyl]-3-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YGTJGTVRGHXCQN-UHFFFAOYSA-N,Mls001121497,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OWFFATZZLMFXGR-UHFFFAOYSA-N,Chembl209391,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GCIVUOPADWJTRM-VGOFMYFVSA-N,Smr000114095,0,-2,-2,4,0,0,1,UCUHFWIFSHROPY-RWPZCVJISA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Ac-55541,Levamisole,
VGKIEZXDAPUADN-UHFFFAOYSA-N,"N-(2,5-Diethoxy-4-Pentanoylamino-Phenyl)-2-Nitro-Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KJIHZFWTKWJZAM-UHFFFAOYSA-N,Mls000677578,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZMIMFVVPNIVJHW-UHFFFAOYSA-N,"N-(2-Methyl-1,3-Dioxo-2,3-Dihydro-1H-Isoindol-5-Yl)-3-Nitro-Phthalamic Acid",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XMOZSAUBPPIFDO-UHFFFAOYSA-N,Ac1N1Pr0,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IWEFVEJXFAQKMU-UHFFFAOYSA-N,F0412-0105,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GUEFLPCYJCZKAU-NTEUORMPSA-N,Stk130541,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CAFIXOSSJAHDTD-UHFFFAOYSA-N,Mls001193282,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
REXSYOASIGFOSW-VGOFMYFVSA-N,Smr000219972,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AHGHPBPARMANQD-UHFFFAOYSA-N,"2,5-Dibromo-3,4-Dinitrothiophene",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IHUDHHYDTDVMPJ-UHFFFAOYSA-N,St50182190,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VYRCFJLNSPMBBR-FNORWQNLSA-N,Mls001203453,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VYRRQHPFXXXZJD-UHFFFAOYSA-N,Ac1N36Lj,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DIBFLKMIZGLNLP-UHFFFAOYSA-N,Ac1Mys5N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NKOWGXPSLRNELM-UHFFFAOYSA-N,"4-Chloro-2-Nitro-N-(1,3-Thiazol-2-Yl)Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UFUYYPSBQFRSAH-UHFFFAOYSA-N,Bas 01862244,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NQGOLXWPOMFDOL-UHFFFAOYSA-N,"2-Chloro-N-(2-Methyl-3-Oxo-2,3-Dihydro-1,2,4-Thiadiazol-5-Yl)Benzenecarboxamide",0,-2,-2,4,0,0,1,JDSJDASOXWCHPN-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Tdzd-8,Levamisole,
CTTJBNDIJKHAIG-UHFFFAOYSA-N,1-[2-(4-Methoxyphenoxy)Ethoxy]-2-Nitrobenzene,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OEAUNYFTTHCQHF-UHFFFAOYSA-N,Mls001115479,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DNRKFXPSJOWKDL-UHFFFAOYSA-N,Ac1Njp0H,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XLYUKWSGXILQAP-UHFFFAOYSA-N,Methyl 2-[(2-Methoxybenzoyl)Amino]Benzoate,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IVXCNRHTQLUUGE-UHFFFAOYSA-N,Chembl2440151,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SXKNMJHRHWIFCI-UHFFFAOYSA-N,Mls002701918,0,-2,-2,4,0,0,1,JYWIYHUXVMAGLG-UHFFFAOYSA-N,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,Oxyclozanide,Niclosamide,Levamisole
FGXSOUCVABTVND-RQZCQDPDSA-N,Mls000950069,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HOFSWVXMVQPZEZ-UHFFFAOYSA-N,N-(3-Benzoylphenyl)-2-Methoxybenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JPIZJRZOZVFSEH-UHFFFAOYSA-N,St50618398,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RFENAPIXTTTXOV-UHFFFAOYSA-N,"2-Nitro-N-(1,3,4-Trioxo-1,2,3,4-Tetrahydroisoquinolin-6-Yl)Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RFEJAIJGFMRDHP-UHFFFAOYSA-N,2-Nitro-N'-(2-Nitrobenzoyl)Benzohydrazide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ULCXTEUAQBVMFX-CMDGGOBGSA-N,Smr000143741,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BVBVGNZIFWIPFZ-UHFFFAOYSA-N,Stk231702,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FBSAITBEAPNWJG-UHFFFAOYSA-N,"1,2-Diacetoxybenzene",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ICNXKYQDYSDHFA-UHFFFAOYSA-N,Chembl2059544,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZNKBKPZIAISPGF-UHFFFAOYSA-N,St50591248,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LHTVBKNKTAAFOP-UHFFFAOYSA-N,"Triazole, 3A",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RKBJVTYCTWFERX-UHFFFAOYSA-N,Mls000576446,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QQSIITNGWSQZQE-UHFFFAOYSA-N,Mls001237957,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZSKRDKSNLCZEKC-UHFFFAOYSA-N,F0147-0146,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KOKPPSWBLFTOPX-UHFFFAOYSA-N,N-(3-Chloro-4-Fluorophenyl)-2-Methyl-3-Nitrobenzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PRKLVHHQIPDVDC-UHFFFAOYSA-N,Ac1M3V5I,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PWPAEPVDSKUANZ-UHFFFAOYSA-N,"Triazole, 3J",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WMVTVQQDHAKAPD-UHFFFAOYSA-N,Chembl3322845,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QLPVVEJRFDEXBU-UHFFFAOYSA-N,Ac1M10Eo,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GOUFYFHFZLVZCB-UHFFFAOYSA-N,Chembl2443380,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HOFFXZBMYHZMTN-UHFFFAOYSA-N,Schembl5459481,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NQJRYKNMGRCTLI-UHFFFAOYSA-N,Mls000722994,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OXRSQDMLAZJHLR-UHFFFAOYSA-N,"2-Ethoxy-N-(5-Methoxymethyl-[1,3,4]Thiadiazol-2-Yl)-Benzamide",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DNTSIBUQMRRYIU-UHFFFAOYSA-N,2-chloro-5-nitro-N-phenylbenzamide,1,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
NKCBLMMPMABSIN-RAXLEYEMSA-N,Chembl71673,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
