inchikey,name,is drug,evidence,moa,support,p 1e-5,p 1e-4,p 1e-3,top1_inchikey,top2_inchikey,top3_inchikey,top1_name,top2_name,top3_name
SHLRXFQXPWFZSW-UHFFFAOYSA-N,Chembl1277387,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NRDBQOZBVOATJU-UHFFFAOYSA-N,Chembl266688,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CNMKJYVZCCEGHW-UHFFFAOYSA-N,Chembl1917450,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PPBJRDPHVMWSGG-PEZBUJJGSA-N,PPBJRDPHVMWSGG-PEZBUJJGSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DXDAXZBKTKHYLX-UHFFFAOYSA-N,Chembl20380,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SUPFWUJUZJBSEY-UHFFFAOYSA-N,Chembl198250,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZDIUGIKYBAWLSY-UHFFFAOYSA-N,Schembl445827,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VKKWCKNFSMMXJZ-UHFFFAOYSA-N,(4-Methyl-2-Oxo-2H-Quinolin-1-Yl)-Acetic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GREMSRSBFWREKV-UHFFFAOYSA-N,St50618924,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WXSAWYHSKSQSPM-UHFFFAOYSA-N,Chembl143872,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VNRSGNJBNYPGNI-ZDUSSCGKSA-N,Chembl67806,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AVNGSRVYRUTXJU-UHFFFAOYSA-N,Chembl344526,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QMWKWJYTQKFXHQ-UHFFFAOYSA-N,Chembl142879,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AKFVSSJKYYFAJH-UHFFFAOYSA-N,Stk254648,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DMGGHIOFOITOLX-UHFFFAOYSA-N,Chembl590016,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GFDPHROSLHMHEX-XLKFXECMSA-N,Chembl305985,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QGRXSXAZBNZZLT-UHFFFAOYSA-N,Chembl69907,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MJGBDVAWWMDDGW-UHFFFAOYSA-N,Chembl77283,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZWAIOPUKCAXPQM-VMPITWQZSA-N,Chembl2260160,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FAPGKBXCNJMNBF-UHFFFAOYSA-N,Bdbm50016655,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YOOJVNQYTXCBDT-UHFFFAOYSA-N,2-(5-Nitro-Pyridin-2-Ylsulfanyl)-N-Thiazol-2-Yl-Propionamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IAMAUDKQJHVKCU-GYHWCHFESA-N,IAMAUDKQJHVKCU-GYHWCHFESA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YAYWWCMKONHXDP-UHFFFAOYSA-N,Chembl282689,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KYHVTMFADJNSGS-UHFFFAOYSA-N,{3-[(457-TRIFLUORO-13-BENZOTHIAZOL-2-YL)METHYL]-1H-INDOL-1-YL}ACETIC ACID,1,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VATASCPGAABWET-UHFFFAOYSA-N,Chembl268279,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KHBILNLRVLBBOO-UHFFFAOYSA-N,Chembl199069,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ANSLSYSYRAEXOT-UHFFFAOYSA-N,4-Ethoxy-3-Nitro-N-Thiazol-2-Yl-Benzamide,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GWNOORQNOJDGSH-UHFFFAOYSA-N,Chembl19958,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LBVJNFKMQNWJIU-UHFFFAOYSA-N,Chembl342887,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IWLUCNVYVFGYLC-UHFFFAOYSA-N,Chembl20304,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UXDVIJPPULWUMJ-UHFFFAOYSA-N,Chembl143098,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IBKOYZAYWVWDQR-UHFFFAOYSA-N,Chembl21091,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PYZWYGVAMXJUHB-UHFFFAOYSA-N,Chembl342524,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FIVGSIQLRZZSLN-PXWWUCIGSA-N,Chembl67751,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AXNXAQSAOLDTLD-UHFFFAOYSA-N,Chembl67591,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YBBFTRDITKQNEC-UHFFFAOYSA-N,Chembl1668048,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NSBYJYVDSPDBRI-UHFFFAOYSA-N,CID13312646,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RUKUNINLSWDPDM-UHFFFAOYSA-N,Chembl143551,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NNQOASHONWQOJA-UHFFFAOYSA-N,Bdbm50016645,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
OHAUPDIGXYKHKL-UHFFFAOYSA-N,Chembl357460,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YJPGLTISBDUBNI-GYHWCHFESA-N,YJPGLTISBDUBNI-GYHWCHFESA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CSMLGOZZPAXDFO-UHFFFAOYSA-N,Chembl1944852,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MJIXDGJNKGYLPG-UHFFFAOYSA-N,Chembl69549,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FFJXNBUWSZVOJO-UHFFFAOYSA-N,An-329/41572917,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
YYQPNSRPIWZGMS-UHFFFAOYSA-N,Chembl65472,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WFSMJMTYIMFHPV-UHFFFAOYSA-N,9-Fluoreneacetic Acid,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ARBQPBSKSGGLOH-UHFFFAOYSA-N,Chembl1946960,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BQFUDTDZMLXFSE-UHFFFAOYSA-N,Chembl1944854,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CJXQYMBSOGRKNU-UHFFFAOYSA-N,Chembl19906,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VNSVIDDCTSPJNR-JMCQJSRRSA-N,Chembl69708,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QLPVVEJRFDEXBU-UHFFFAOYSA-N,Ac1M10Eo,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GGEDVBUCHDZLTH-MOSHPQCFSA-N,Thermorubin,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZYRJABYKSVRPKI-JMCQJSRRSA-N,Chembl304782,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
DYHNLYHMADVRCX-UHFFFAOYSA-N,Chembl278832,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KLWAIVHFGCYFDO-UHFFFAOYSA-N,Chembl74785,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UXFQSLJBYOPDHM-UHFFFAOYSA-N,Chembl70247,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BIVXDCSJKHPQJD-ZDUSSCGKSA-N,Chembl414676,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KBRFEDHDQRSFKB-UHFFFAOYSA-N,Bdbm50016630,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CHBVYLPVFFVJGB-UHFFFAOYSA-N,St50636403,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CDSHWWDKIJAWNR-UHFFFAOYSA-N,Chembl52639,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ABOWUFCCIBSPCV-UHFFFAOYSA-N,CID13312634,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KFMHGKGDXSFCFC-UHFFFAOYSA-N,Chembl141135,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GAJPXCGUDBOROB-VMPITWQZSA-N,Chembl2297671,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RGDMVBBLCMCNIE-UHFFFAOYSA-N,Chembl446704,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZMJDNAPSWWLYEG-UHFFFAOYSA-N,Bdbm50016641,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VDFQWTHPVPUSSE-BZZOAKBMSA-N,VDFQWTHPVPUSSE-BZZOAKBMSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WQOBBGURQULTDJ-UHFFFAOYSA-N,Nsc716795,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
PFGKFZQFLIXTRK-UHFFFAOYSA-N,Chembl1083200,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JJLUUGUBZKQIFM-UHFFFAOYSA-N,Chembl1944860,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MFOPMXBHLASXHJ-UHFFFAOYSA-N,4-Methyl-3-[(3-Nitrobenzoyl)Amino]-2-Thiophenecarboxylic Acid,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
HGXYUDRHKSGZCJ-TXEJJXNPSA-N,Chembl277816,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LBSWZVZSRDJJKZ-UHFFFAOYSA-N,Chembl192534,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PQOQARPAPRNBTE-UHFFFAOYSA-N,Chembl74436,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IZBVPKXZYVQSFQ-UHFFFAOYSA-N,Chembl275007,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VOZMFKBTMUXWCT-UHFFFAOYSA-N,Chembl197678,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PYQXVPUBSSDVCT-RQZCQDPDSA-N,Chembl237447,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
PPLUUCZSOCAHOK-UHFFFAOYSA-N,Bdbm50016649,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CSFHAEWVRGIARV-UHFFFAOYSA-N,Chembl1277386,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AJTUDQRFFUZKFN-UHFFFAOYSA-N,Chembl1673033,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UQXNDJGPNMLFQG-UHFFFAOYSA-N,Zinc25972840,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SBUHIFVNJTZZLL-VOTSOKGWSA-N,1-(3-Furan-2-Yl-Acryloyl)-3-(3-Nitro-Phenyl)-Thiourea,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RRJBMYLAXVCLQD-SREIQFSDSA-N,Chembl70014,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
QSROOXVEHSOUBU-UHFFFAOYSA-N,Chembl197841,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FKCARCMSYKWQSC-UHFFFAOYSA-N,Chembl65181,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZUULNQQNTCHGJQ-BZZOAKBMSA-N,ZUULNQQNTCHGJQ-BZZOAKBMSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FLCMSIBUTPDBOT-LCUIJRPUSA-N,FLCMSIBUTPDBOT-LCUIJRPUSA-N,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
SFAILOOQFZNOAU-UHFFFAOYSA-N,"2,6-Dichlorophenylacetic Acid",0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YQXCEIWBUQMPMX-UHFFFAOYSA-N,Mls000764692,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PFGQMHFBLFUXFM-JMCQJSRRSA-N,Chembl305986,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BIFFYLDWOVSXTE-UHFFFAOYSA-N,Chembl143241,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WOXIJHKGPIBWIU-UHFFFAOYSA-N,Chembl19838,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KAKGITVNDMUJNY-UHFFFAOYSA-N,Chembl240720,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YHJYWLFBXPHXIW-UHFFFAOYSA-N,F3345-0631,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WBRDCFRCAWSNKK-UHFFFAOYSA-N,Smr000235983,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BVGVSUYAYNIIGE-UHFFFAOYSA-N,Chembl198096,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BADKMMLOHQTQQI-UHFFFAOYSA-N,F0470-0331,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
UIRKEJYPYSAKRR-UHFFFAOYSA-N,Chembl20693,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XSWNTHJBWWYKHH-UHFFFAOYSA-N,Schembl11041898,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IYUCTKUBAPORMB-UHFFFAOYSA-N,Chembl430911,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
ZQASTKQBKPBKIR-UHFFFAOYSA-N,Chembl69537,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LCMDWJXBUZDEKA-UHFFFAOYSA-N,309283-89-4,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GZDSIMMFZRLEIK-UHFFFAOYSA-N,Bdbm50016631,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FMNLOYUWJUCGTM-UHFFFAOYSA-N,Chembl277928,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
FGOJHMDFUSTTDJ-UHFFFAOYSA-N,4-Methoxy-3-Nitro-N-(Pyridin-3-Ylcarbamothioyl)Benzamide,0,-2,-2,4,0,0,1,DQFBYFPFKXHELB-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Dqfbyfpfkxhelb-Uhfffaoysa-N,Levamisole,
AFMMZMYEGLGTBX-UHFFFAOYSA-N,Chembl73491,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BIMMDPXYUAZKOV-JMCQJSRRSA-N,Chembl304945,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BCEXTINXRJCDKM-UHFFFAOYSA-N,Chembl34118,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HYAFIZTXGDBMTF-FPLPWBNLSA-N,(2Z)-3-(3'-Nitrobiphenyl-3-Yl)Prop-2-Enoic Acid,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
GXYLQKGHRLRVOB-UHFFFAOYSA-N,Chembl344845,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LPRQOGCKVPAJAY-UHFFFAOYSA-N,Ac1N2Vjt,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WMVHISXYFUAGPI-UHFFFAOYSA-N,Chembl139666,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
KWWKVMDNXVTDAI-UHFFFAOYSA-N,Chembl110661,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JIEFSNXCHIBURK-UHFFFAOYSA-N,Chembl1673030,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XYTOZIXZZIBHEG-UHFFFAOYSA-N,Chembl34737,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
JPPGUHDVKJCXQI-UHFFFAOYSA-N,Chembl284018,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MISLYZFVZINWIX-UHFFFAOYSA-N,CID44273138,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WQYKPUPMMFGHQW-QKVFXAPYSA-N,Danshenol A,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RRIWSZVDMOGZCC-UHFFFAOYSA-N,Chembl140199,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
IAIBLICIGSHEOL-UHFFFAOYSA-N,Ac1N30V4,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
UYKLQQWWOWXMFD-UHFFFAOYSA-N,Chembl342382,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
YWFVMRGAGDNRMA-UHFFFAOYSA-N,Chembl197878,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
XVQHCPUZEQPNIW-UHFFFAOYSA-N,Chembl428672,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NDQUGOVSEQMOJP-UHFFFAOYSA-N,CID13312647,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NOWLYDGDNFLMJA-UHFFFAOYSA-N,Chembl141390,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
TYTJJEITRZSQRD-UHFFFAOYSA-N,Chembl371901,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
RKDQFQDDTIULGN-UHFFFAOYSA-N,Stk344743,0,-2,-2,4,0,0,1,RJMUSRYZPJIFPJ-UHFFFAOYSA-N,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,Niclosamide,Levamisole,
MLSAFQICLFGUTE-UHFFFAOYSA-N,Stk254646,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WAIPNFSAGUOWGE-UHFFFAOYSA-N,Ac1Nd4Pv,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HDKVXWHMOXHTQS-UHFFFAOYSA-N,Ac1Nalno,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MEEAGEYPHIGODW-UHFFFAOYSA-N,Chembl66192,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
PWIVTBUUKMPCAZ-JXMROGBWSA-N,Chembl63401,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
VPZUDYZUXODUHB-UHFFFAOYSA-N,Chembl278583,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HSPKPPHNQJNEDV-UHFFFAOYSA-N,Mls000689194,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GDULRSFIHLMHJW-UHFFFAOYSA-N,Chembl143234,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
GOXYYTFXRIUADE-UHFFFAOYSA-N,Chembl69350,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LPGQJPQVXDUTFO-UHFFFAOYSA-N,Alb-H01499175,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
WQOOQYVVSGPCTR-UHFFFAOYSA-N,Chembl284813,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AMORGBZMDIASPV-SREIQFSDSA-N,Chembl420550,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HMAJVAFLGGPIPN-UHFFFAOYSA-N,Disperse Blue 124,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CHNXZDVEGNIZLG-UHFFFAOYSA-N,Chembl305164,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
AOQQHCMNQDZCTF-UHFFFAOYSA-N,Stk848271,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
LUHTVPPVLNSXLB-UHFFFAOYSA-N,Chembl20169,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
MMYIEVGJCMQIAK-UHFFFAOYSA-N,Chembl344245,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
NWZJXNAKOKFTDF-UHFFFAOYSA-N,Chembl141013,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
STECRJVPIXRLSR-RUQIKYNFSA-N,Chembl2261568,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
BWGDCBBYQOFUJM-UHFFFAOYSA-N,Chembl69956,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
HJDSQISQUWFNIG-UHFFFAOYSA-N,Chembl2261302,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
CYCCNOGIPSEDOQ-UHFFFAOYSA-N,Chembl306710,0,-2,-2,4,0,0,1,HLFSDGLLUJUHTE-SNVBAGLBSA-N,,,Levamisole,,
